run_label,run_slug,run_family,run_dirname,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,analyzer_posterior_temperature,score_column,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:25,source_row:25,True,1,0.38054010464793464,0.953855990101401,0.19068559722324663,1.0966045895940308,0.2741511473985077,0.0011216139197535366,-0.0011216139197535366,0.033490504919357914,1.8562321949268266,0.9994865480438377,55.35716385314352,54.78143312322632,1.0,0.0,0.0
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:25,source_row:25,True,1,0.5058908098939696,0.9824698944894076,0.09003450912405603,1.0356878296878147,0.2589219574219537,0.00016099298003192092,-0.00016099298003192092,0.01268830091193935,0.703257018918447,0.9999273918947049,55.35716385314352,55.13047033928583,1.0,0.0,0.0
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:25,source_row:25,True,1,0.17080912484931332,0.7838937233671247,0.5795383305913269,1.5273922141367622,0.38184805353419055,0.023230406394355058,-0.023230406394355058,0.15241524331363665,8.44771024855012,0.9888198675280544,55.35716385314352,52.942239571759615,1.0,0.0,0.0
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:25,source_row:25,True,1,0.22461788977255992,0.8517737218473684,0.44781578663727023,1.3413584486792751,0.3353396121698188,0.011212204403966248,-0.011212204403966248,0.10588769713222707,5.868891882543442,0.9946983536764747,55.35716385314352,53.63639927301341,1.0,0.0,0.0
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,1,source_row:25,source_row:9427,False,3,-0.0351423275515117,0.29826322652261433,1.0902039590657358,2.9490747454697814,0.7372686863674454,0.22487022531524362,-0.22487022531524362,0.47420483476578307,26.2830997442925,0.8802628435668498,55.35716385314352,47.78704780146005,0.7413606378765814,0.5354190394629591,0.731723335327608
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,1,source_row:25,source_row:9427,False,2,-0.17144400781012337,0.1814401428868753,0.7841133167566553,1.8016686669616333,0.4504171667404083,0.31978251869311586,-0.31978251869311586,0.5654931641435782,31.34281253214606,0.8316696524890069,55.35716385314352,52.1653857189976,0.7413606378765814,0.5354190394629591,0.731723335327608
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,3,-1.3339923855245388,2.3182456748077995e-05,0.0017629257077153055,1.0003513495031282,0.25008783737578205,0.2778821206048288,-0.2778821206048288,0.5271452556979231,29.217355706806085,0.8237631654514478,47.34179291251737,50.54336717340427,0.8237351843954694,0.2779343607150047,0.5271948033839149
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:76,source_row:76,True,1,0.0519944844775182,0.48555944031335985,1.0336706637238522,2.659166307419408,0.664791576854852,0.06452725514244674,-0.06452725514244674,0.25402215482600476,14.079336909016575,0.9554222688589235,47.34179291251737,46.923208957809145,1.0,0.0,0.0
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,2,-0.6266468282788082,0.006604817666419873,0.04127683831613592,1.013610188506876,0.253402547126719,0.2742340028027648,-0.2742340028027648,0.5236735651173972,29.024935083649943,0.8257430990203438,47.34179291251737,50.46749964553988,0.8237351843954694,0.2779343607150047,0.5271948033839149
Affine x1000 smoke64,affine_x1000_smoke64,candidate,continuous_joint_quadratic_affine_poisson_scale_conditioned_interceptx1000_smoke64,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,4,-0.8062520081003868,0.0012468158871461262,0.6129741095249555,1.526848975868791,0.3817122439671978,0.23402788278909517,-0.23402788278909517,0.4837642843256364,26.812938218854352,0.8465029684664548,47.34179291251737,49.2232674535896,0.8237351843954694,0.2779343607150047,0.5271948033839149
